-0.017774109	-0.018728457	0.01779499	-0.07146101	0.075481266	0.06676645	-0.029445466	-0.059239745	-0.06288169	0.07680283	-0.031784292	-0.053595375	-0.059716277	-0.004255958	0.020245587	0.033592645
0.010767723	-0.015013505	0.024602383	-0.037549675	-0.042623337	0.057722412	-0.022911761	0.03311307	-0.002016515	-0.023855306	-0.00014813704	0.033226326	0.01482807	-0.02370845	0.0424702	0.066732615
-0.03231091	-0.05148017	0.00999693	0.0025497968	-0.021032605	0.04384642	-0.017824652	-0.041044153	-0.02197635	-0.01485577	0.058911808	0.01779929	0.03068457	-0.016991938	-0.022262141	-0.0013064563
-0.023585796	0.032131486	-0.029589579	-0.026041051	0.0050586285	-0.01383496	0.01720051	-0.01074498	-0.007714833	-0.02553	0.019415498	-0.004744725	-0.04670067	0.043889474	0.04533571	-0.037617173
0.024110213	-0.011124729	-0.05979226	-0.0073924526	0.0012058527	0.022218907	0.04487501	0.04229197	-0.029746234	-0.013438426	-0.013266114	0.008296214	0.017591123	-0.05021993	0.01564916	-0.062306542
0.021724345	0.032378204	-0.025232414	-0.027734336	-0.081728406	-0.028716786	0.0043196883	0.032130603	-0.03646333	-0.00095559366	-0.060896188	0.07839327	0.012897258	-0.028536042	-0.05422299	0.003579942
0.00779427	0.015893843	0.010478115	-0.042313937	0.010499944	-0.03280401	0.048727233	0.047363546	-0.013405794	0.052811954	-0.038895328	-0.009659061	0.03247857	-0.023490923	-0.01603666	0.037866846
-0.016707504	0.020805862	-0.032264788	-0.009258309	-0.017174257	-0.03681532	-0.018425038	-0.006670374	0.0037008997	-0.060575463	0.025644844	-0.014053388	0.040854957	0.0087377215	-0.050422173	0.064868525
0.029339088	0.035674237	0.05046071	0.069028005	-0.006611384	-0.051388044	-0.033876084	-0.012490553	-0.06483067	-0.026683854	0.041358046	0.035935048	-0.051332135	0.06567471	-0.0041772765	0.04248199
-0.031086603	-0.008685664	-0.0012958555	-0.026925577	-0.08732709	0.021979745	0.000822853	-0.040475823	0.019175887	0.057952777	0.07356438	-0.02650234	-0.051169068	0.024424855	-0.011602589	0.0016902214
-0.009968845	0.023940822	-0.011359895	-0.0002738187	0.03944759	-0.023117619	0.023345822	-0.0059600663	0.035959046	-0.05352063	-0.010415784	0.0155018745	-0.023725498	-0.021934496	-0.021114053	-0.032501858
0.025987713	0.020357419	-0.03533553	-0.00826066	0.014246098	-0.0028891934	0.043222696	0.0050441306	-0.030408882	-0.026352996	-0.027657697	-0.013845273	-0.049696103	0.005035671	0.014557982	-0.024781177
0.06662818	0.018290844	0.06479806	-0.012463195	-0.048422925	-0.0057291407	0.051946506	0.03328988	-0.03600813	0.024659654	0.034743216	0.01904921	0.008985542	-0.0093186265	-0.021292323	-0.0579107
0.017814104	0.026309872	-0.03815773	-0.037389513	-0.027785055	0.01137317	0.034973323	0.034840714	0.0029783475	0.037267573	-0.011616705	-0.05321986	-0.007919172	-0.019730778	-0.03505661	-0.027946206
0.021085074	-0.00016212034	0.00774066	0.011684318	-0.00638049	0.01012106	-0.03562008	0.028690655	0.01668246	0.043484505	-0.03781882	0.04232317	0.029165085	-0.0028410908	-0.056300756	-0.04271021
0.007756315	0.03382906	0.003219518	-0.0094744265	5.9580867e-05	0.038496472	-0.021950364	-0.05011351	0.04510351	0.037753247	0.03665201	0.007895126	0.021620989	0.00987766	0.019791145	0.026173264
-0.0030093899	0.05100207	-0.056456666	0.049773477	-0.02636463	0.06271898	0.011933206	-0.010981074	-0.0003254036	0.04389614	-0.05489697	0.026663344	0.003848434	0.023075135	0.0058510466	0.022692757
-0.00026801554	-0.063909106	0.01358959	0.06533836	-0.060158927	-0.031242382	0.047953065	-0.0061047263	0.039849978	0.001966458	0.0037690133	0.004902127	0.037688643	-0.026972266	-0.065190375	0.03266992
0.055768702	0.011717538	0.006204897	-0.061943363	-0.0434021	-0.011093312	-0.05525713	-2.2670334e-05	0.017618634	-0.04871367	-0.023817642	0.008338195	-0.059329994	-0.0721167	-0.037578307	0.08317084
-0.00950618	-0.005820263	-0.01593935	0.020124875	0.0048534945	0.0414133	0.032761745	-0.02986661	0.003860543	-0.005466096	0.035900056	-0.032803006	0.048443194	0.026433617	0.016145015	0.052948777
-0.0058136457	-0.019193608	0.010410527	-0.04282532	0.042277362	0.021723894	0.023460574	-0.021442197	0.048091043	-0.03568777	-0.03968539	-0.007795134	-0.00887599	-0.03288347	0.053276412	-0.009175388
-0.052050926	-0.034087125	0.029476749	0.040290955	0.009702782	0.018188832	0.009369227	-0.020300873	-0.034516998	0.02326116	-0.071163006	0.0038786945	-0.0014712512	-0.027054071	0.03846349	0.050602302
0.018162109	-0.04980476	0.03537124	0.026831103	0.036667187	0.030093415	0.034914717	-0.033773407	0.013657605	-0.070608236	0.028716477	0.055887047	-0.011865209	-0.035287924	0.035989374	0.047346365
-0.031688713	-0.06070674	0.005184981	0.024675807	-0.036041446	0.002271551	0.008654585	0.021142606	0.01652169	0.09335273	0.03319586	0.006305142	-0.0046608704	0.016636804	0.032173052	0.0022294307
